Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-07-27 17:58:43.295045,Step[1],0.966618,0.934523,0.065477,5.23e-05
2024-07-27 17:59:27.809515,Step[2],0.905417,0.853473,0.146527,5.23e-05
2024-07-27 18:00:12.648101,Step[3],0.851653,0.807964,0.192036,5.23e-05
2024-07-27 18:00:57.329759,Step[4],0.809212,0.773898,0.226102,5.23e-05
2024-07-27 18:01:41.855310,Step[5],0.794545,0.772871,0.227129,5.23e-05
2024-07-27 18:02:27.161883,Step[6],0.779767,0.753297,0.246703,5.23e-05
2024-07-27 18:03:11.686929,Step[7],0.773757,0.750676,0.249324,5.23e-05
2024-07-27 18:03:56.340141,Step[8],0.762807,0.736335,0.263665,5.23e-05
2024-07-27 18:04:41.243707,Step[9],0.756185,0.730773,0.269227,5.23e-05
2024-07-27 18:05:25.771705,Step[10],0.757447,0.727713,0.272287,5.23e-05
2024-07-27 18:06:10.834917,Step[11],0.743401,0.720040,0.279960,5.23e-05
2024-07-27 18:06:55.609076,Step[12],0.744187,0.731349,0.268651,5.23e-05
2024-07-27 18:07:39.944785,Step[13],0.733521,0.727510,0.272490,5.23e-05
2024-07-27 18:08:24.804604,Step[14],0.739896,0.721101,0.278899,5.23e-05
2024-07-27 18:09:09.154722,Step[15],0.729884,0.718109,0.281891,5.23e-05
2024-07-27 18:09:53.707166,Step[16],0.723009,0.706602,0.293398,5.23e-05
2024-07-27 18:10:38.854798,Step[17],0.723756,0.722420,0.277580,5.23e-05
2024-07-27 18:11:23.231775,Step[18],0.722102,0.715506,0.284494,5.23e-05
2024-07-27 18:12:07.706194,Step[19],0.721116,0.702019,0.297981,5.23e-05
2024-07-27 18:12:52.441969,Step[20],0.713108,0.690282,0.309718,5.23e-05
2024-07-27 18:13:36.949093,Step[21],0.710163,0.693332,0.306668,5.23e-05
2024-07-27 18:14:21.976190,Step[22],0.709719,0.689247,0.310753,5.23e-05
2024-07-27 18:15:06.494401,Step[23],0.704129,0.697989,0.302011,5.23e-05
2024-07-27 18:15:50.901194,Step[24],0.701337,0.688281,0.311719,5.23e-05
2024-07-27 18:16:36.082749,Step[25],0.695160,0.694172,0.305828,5.23e-05
2024-07-27 18:17:20.458239,Step[26],0.701403,0.684869,0.315131,5.23e-05
2024-07-27 18:18:05.397049,Step[27],0.694902,0.691172,0.308828,5.23e-05
2024-07-27 18:18:49.911037,Step[28],0.692287,0.723843,0.276157,5.23e-05
2024-07-27 18:19:34.264746,Step[29],0.696320,0.684445,0.315555,5.23e-05
2024-07-27 18:20:19.406920,Step[30],0.684226,0.683208,0.316792,5.23e-05
2024-07-27 18:21:03.918962,Step[31],0.679179,0.680477,0.319523,5.23e-05
2024-07-27 18:21:48.529389,Step[32],0.690790,0.681706,0.318294,5.23e-05
2024-07-27 18:22:33.391800,Step[33],0.671646,0.680290,0.319710,5.23e-05
2024-07-27 18:23:17.984714,Step[34],0.675689,0.675533,0.324467,5.23e-05
2024-07-27 18:24:02.787096,Step[35],0.676926,0.687355,0.312645,5.23e-05
2024-07-27 18:24:47.613667,Step[36],0.674741,0.673902,0.326098,5.23e-05
2024-07-27 18:25:32.154262,Step[37],0.667461,0.679429,0.320571,5.23e-05
2024-07-27 18:26:17.222576,Step[38],0.669929,0.683235,0.316765,5.23e-05
2024-07-27 18:27:01.561071,Step[39],0.673338,0.667197,0.332803,5.23e-05
2024-07-27 18:27:46.093393,Step[40],0.662904,0.681781,0.318219,5.23e-05
2024-07-27 18:28:31.128818,Step[41],0.657566,0.670745,0.329255,5.23e-05
2024-07-27 18:29:15.432159,Step[42],0.663155,0.679530,0.320470,5.23e-05
2024-07-27 18:29:59.997879,Step[43],0.660070,0.680252,0.319748,5.23e-05
2024-07-27 18:30:44.669222,Step[44],0.668167,0.661398,0.338602,4.707e-05
2024-07-27 18:31:29.222644,Step[45],0.654536,0.667962,0.332038,4.707e-05
2024-07-27 18:32:14.167335,Step[46],0.654543,0.658489,0.341511,4.707e-05
2024-07-27 18:32:58.815980,Step[47],0.648053,0.660098,0.339902,4.707e-05
2024-07-27 18:33:43.134162,Step[48],0.654320,0.661133,0.338867,4.707e-05
2024-07-27 18:34:28.201113,Step[49],0.649325,0.664905,0.335095,4.707e-05
2024-07-27 18:35:12.513385,Step[50],0.656098,0.658829,0.341171,4.707e-05
2024-07-27 18:35:56.822053,Step[51],0.654751,0.657201,0.342799,4.2363e-05
2024-07-27 18:36:41.841780,Step[52],0.642003,0.651739,0.348261,4.2363e-05
2024-07-27 18:37:26.327114,Step[53],0.632851,0.653575,0.346425,4.2363e-05
2024-07-27 18:38:11.284059,Step[54],0.637745,0.654491,0.345509,4.2363e-05
2024-07-27 18:38:55.652698,Step[55],0.632190,0.651369,0.348631,4.2363e-05
2024-07-27 18:39:40.159974,Step[56],0.626782,0.644323,0.355677,4.2363e-05
2024-07-27 18:40:25.425040,Step[57],0.637330,0.657380,0.342620,4.2363e-05
2024-07-27 18:41:09.738574,Step[58],0.625821,0.630219,0.369781,4.2363e-05
2024-07-27 18:41:54.404628,Step[59],0.669383,0.630825,0.369175,4.2363e-05
2024-07-27 18:42:39.371096,Step[60],0.638568,0.613270,0.386730,4.2363e-05
