Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-07-27 21:41:50.097634,Step[1],0.956412,0.944036,0.055964,5.23e-05
2024-07-27 21:42:35.276328,Step[2],0.907485,0.891305,0.108695,5.23e-05
2024-07-27 21:43:19.830683,Step[3],0.854743,0.853889,0.146111,5.23e-05
2024-07-27 21:44:04.497388,Step[4],0.835301,0.836168,0.163832,5.23e-05
2024-07-27 21:44:49.512670,Step[5],0.816698,0.821470,0.178530,5.23e-05
2024-07-27 21:45:34.048926,Step[6],0.807696,0.821297,0.178703,5.23e-05
2024-07-27 21:46:19.175577,Step[7],0.792288,0.806021,0.193979,5.23e-05
2024-07-27 21:47:03.748885,Step[8],0.791494,0.801028,0.198972,5.23e-05
2024-07-27 21:47:48.285745,Step[9],0.783130,0.799307,0.200693,5.23e-05
2024-07-27 21:48:33.407086,Step[10],0.779083,0.794923,0.205077,5.23e-05
2024-07-27 21:49:17.957047,Step[11],0.770667,0.788236,0.211764,5.23e-05
2024-07-27 21:50:02.637245,Step[12],0.765528,0.792359,0.207641,5.23e-05
2024-07-27 21:50:47.378375,Step[13],0.764479,0.790686,0.209314,5.23e-05
2024-07-27 21:51:31.685659,Step[14],0.754621,0.788960,0.211040,5.23e-05
2024-07-27 21:52:16.573966,Step[15],0.752611,0.787306,0.212694,5.23e-05
2024-07-27 21:53:03.522353,Step[16],0.745046,0.770626,0.229374,5.23e-05
2024-07-27 21:53:48.030521,Step[17],0.736160,0.766268,0.233732,5.23e-05
2024-07-27 21:54:33.225556,Step[18],0.729346,0.767104,0.232896,5.23e-05
2024-07-27 21:55:17.632406,Step[19],0.727851,0.758492,0.241508,5.23e-05
2024-07-27 21:56:02.300243,Step[20],0.721378,0.756736,0.243264,5.23e-05
2024-07-27 21:56:47.155658,Step[21],0.713844,0.762789,0.237211,5.23e-05
2024-07-27 21:57:31.456021,Step[22],0.719085,0.751506,0.248494,5.23e-05
2024-07-27 21:58:16.457062,Step[23],0.715020,0.757230,0.242770,5.23e-05
2024-07-27 21:59:00.908938,Step[24],0.708827,0.747563,0.252437,5.23e-05
2024-07-27 21:59:45.438706,Step[25],0.708396,0.744531,0.255469,5.23e-05
2024-07-27 22:00:30.537205,Step[26],0.695776,0.747636,0.252364,5.23e-05
2024-07-27 22:01:14.855725,Step[27],0.695360,0.744876,0.255124,5.23e-05
2024-07-27 22:01:59.323838,Step[28],0.690981,0.742122,0.257878,5.23e-05
2024-07-27 22:02:44.369077,Step[29],0.683048,0.738916,0.261084,5.23e-05
2024-07-27 22:03:28.969422,Step[30],0.682319,0.737587,0.262413,5.23e-05
2024-07-27 22:04:13.861553,Step[31],0.683752,0.739360,0.260640,5.23e-05
2024-07-27 22:04:58.340873,Step[32],0.678934,0.735744,0.264256,5.23e-05
2024-07-27 22:05:42.830588,Step[33],0.676443,0.738383,0.261617,5.23e-05
2024-07-27 22:06:27.882304,Step[34],0.672939,0.729419,0.270581,5.23e-05
2024-07-27 22:07:12.395774,Step[35],0.669279,0.738342,0.261658,5.23e-05
2024-07-27 22:07:56.811081,Step[36],0.669271,0.739731,0.260269,5.23e-05
2024-07-27 22:08:41.746948,Step[37],0.669310,0.730029,0.269971,5.23e-05
2024-07-27 22:09:26.041765,Step[38],0.659588,0.738135,0.261865,5.23e-05
2024-07-27 22:10:10.508154,Step[39],0.655061,0.735604,0.264396,4.707e-05
2024-07-27 22:10:55.065018,Step[40],0.654823,0.737992,0.262008,4.707e-05
2024-07-27 22:11:39.461833,Step[41],0.660226,0.733562,0.266438,4.707e-05
2024-07-27 22:12:24.371637,Step[42],0.649513,0.735862,0.264138,4.707e-05
2024-07-27 22:13:08.711084,Step[43],0.648938,0.731510,0.268490,4.2363e-05
2024-07-27 22:13:53.038399,Step[44],0.646111,0.725091,0.274909,4.2363e-05
