Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-07-27 14:19:44.020399,Step[1],0.965978,0.918024,0.081976,5.23e-05
2024-07-27 14:20:30.422389,Step[2],0.899065,0.814598,0.185402,5.23e-05
2024-07-27 14:21:13.809479,Step[3],0.830696,0.753959,0.246041,5.23e-05
2024-07-27 14:21:57.558300,Step[4],0.806942,0.730092,0.269908,5.23e-05
2024-07-27 14:22:41.751596,Step[5],0.788243,0.720559,0.279441,5.23e-05
2024-07-27 14:23:25.569912,Step[6],0.781648,0.709440,0.290560,5.23e-05
2024-07-27 14:24:09.718623,Step[7],0.780111,0.706692,0.293308,5.23e-05
2024-07-27 14:24:53.459927,Step[8],0.770749,0.718250,0.281750,5.23e-05
2024-07-27 14:25:36.997879,Step[9],0.766300,0.691859,0.308141,5.23e-05
2024-07-27 14:26:21.094441,Step[10],0.759060,0.701891,0.298109,5.23e-05
2024-07-27 14:27:04.641360,Step[11],0.747534,0.686656,0.313344,5.23e-05
2024-07-27 14:27:48.342657,Step[12],0.745127,0.685871,0.314129,5.23e-05
2024-07-27 14:28:32.325603,Step[13],0.745574,0.676473,0.323527,5.23e-05
2024-07-27 14:29:16.088007,Step[14],0.733839,0.680221,0.319779,5.23e-05
2024-07-27 14:29:59.919155,Step[15],0.729534,0.670265,0.329735,5.23e-05
2024-07-27 14:30:44.000921,Step[16],0.724408,0.673428,0.326572,5.23e-05
2024-07-27 14:31:27.533490,Step[17],0.720185,0.663747,0.336253,5.23e-05
2024-07-27 14:32:11.598116,Step[18],0.720806,0.677483,0.322517,5.23e-05
2024-07-27 14:32:55.322746,Step[19],0.714032,0.666864,0.333136,5.23e-05
2024-07-27 14:33:38.876268,Step[20],0.711369,0.656908,0.343092,5.23e-05
2024-07-27 14:34:23.001442,Step[21],0.708034,0.653655,0.346345,5.23e-05
2024-07-27 14:35:06.737488,Step[22],0.705577,0.652131,0.347869,5.23e-05
2024-07-27 14:35:50.498433,Step[23],0.705044,0.650696,0.349304,5.23e-05
2024-07-27 14:36:34.680742,Step[24],0.700989,0.651312,0.348688,5.23e-05
2024-07-27 14:37:18.225944,Step[25],0.701004,0.659730,0.340270,5.23e-05
2024-07-27 14:38:01.988151,Step[26],0.691848,0.646916,0.353084,5.23e-05
2024-07-27 14:38:46.118068,Step[27],0.686274,0.643994,0.356006,5.23e-05
2024-07-27 14:39:29.892683,Step[28],0.687935,0.644256,0.355744,5.23e-05
2024-07-27 14:40:13.884627,Step[29],0.680563,0.644184,0.355816,5.23e-05
2024-07-27 14:40:57.518622,Step[30],0.682510,0.657296,0.342704,5.23e-05
2024-07-27 14:41:41.068841,Step[31],0.676243,0.644568,0.355432,5.23e-05
2024-07-27 14:42:25.003796,Step[32],0.669901,0.643526,0.356474,4.707e-05
2024-07-27 14:43:08.765858,Step[33],0.674812,0.647685,0.352315,4.707e-05
2024-07-27 14:43:52.338295,Step[34],0.668355,0.637660,0.362340,4.707e-05
2024-07-27 14:44:36.539441,Step[35],0.667796,0.647075,0.352925,4.707e-05
2024-07-27 14:45:20.093660,Step[36],0.665298,0.642154,0.357846,4.707e-05
2024-07-27 14:46:03.856024,Step[37],0.663924,0.642778,0.357222,4.707e-05
2024-07-27 14:46:47.669103,Step[38],0.664189,0.641424,0.358576,4.707e-05
2024-07-27 14:47:31.223615,Step[39],0.657861,0.633050,0.366950,4.2363e-05
2024-07-27 14:48:15.466908,Step[40],0.657388,0.646939,0.353061,4.2363e-05
2024-07-27 14:48:59.169511,Step[41],0.661991,0.643189,0.356811,4.2363e-05
2024-07-27 14:49:42.701188,Step[42],0.652013,0.634483,0.365517,4.2363e-05
2024-07-27 14:50:26.780021,Step[43],0.650743,0.639236,0.360764,4.2363e-05
2024-07-27 14:51:10.356724,Step[44],0.647033,0.630220,0.369780,3.81267e-05
2024-07-27 14:51:54.152401,Step[45],0.645610,0.635478,0.364522,3.81267e-05
2024-07-27 14:52:38.038675,Step[46],0.669448,0.641790,0.358210,3.81267e-05
2024-07-27 14:53:21.601414,Step[47],0.672317,0.632005,0.367995,3.81267e-05
2024-07-27 14:54:05.394752,Step[48],0.654986,0.632808,0.367192,3.81267e-05
2024-07-27 14:54:49.076113,Step[49],0.647691,0.627508,0.372492,3.4314030000000006e-05
2024-07-27 14:55:32.832399,Step[50],0.647899,0.625954,0.374046,3.4314030000000006e-05
2024-07-27 14:56:16.876748,Step[51],0.637376,0.622678,0.377322,3.4314030000000006e-05
2024-07-27 14:57:00.659922,Step[52],0.638695,0.647438,0.352562,3.4314030000000006e-05
2024-07-27 14:57:44.233184,Step[53],0.639369,0.649348,0.350652,3.4314030000000006e-05
2024-07-27 14:58:28.307656,Step[54],0.645000,0.615608,0.384392,3.4314030000000006e-05
2024-07-27 14:59:12.081603,Step[55],0.635990,0.624834,0.375166,3.4314030000000006e-05
2024-07-27 14:59:55.732647,Step[56],0.632565,0.652314,0.347686,3.4314030000000006e-05
2024-07-27 15:00:39.621719,Step[57],0.640374,0.665953,0.334047,3.4314030000000006e-05
