Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-07-29 22:40:56.439525,Step[1],0.963965,0.932447,0.067553,5.23e-05
2024-07-29 22:41:42.591832,Step[2],0.906093,0.853801,0.146199,5.23e-05
2024-07-29 22:42:28.655491,Step[3],0.836311,0.823535,0.176465,5.23e-05
2024-07-29 22:43:14.837376,Step[4],0.807755,0.790615,0.209385,5.23e-05
2024-07-29 22:44:00.975824,Step[5],0.777215,0.791450,0.208550,5.23e-05
2024-07-29 22:44:46.755838,Step[6],0.767864,0.775671,0.224329,5.23e-05
2024-07-29 22:45:32.952556,Step[7],0.762696,0.772172,0.227828,5.23e-05
2024-07-29 22:46:18.958236,Step[8],0.754624,0.772375,0.227625,5.23e-05
2024-07-29 22:47:04.813113,Step[9],0.747652,0.764112,0.235888,5.23e-05
2024-07-29 22:47:50.772386,Step[10],0.737279,0.772937,0.227063,5.23e-05
2024-07-29 22:48:36.456060,Step[11],0.736643,0.758201,0.241799,5.23e-05
2024-07-29 22:49:22.452972,Step[12],0.733015,0.756693,0.243307,5.23e-05
2024-07-29 22:50:08.395864,Step[13],0.732495,0.752573,0.247427,5.23e-05
2024-07-29 22:50:54.425950,Step[14],0.721237,0.749447,0.250553,5.23e-05
2024-07-29 22:51:40.518255,Step[15],0.725028,0.754219,0.245781,5.23e-05
2024-07-29 22:52:26.210211,Step[16],0.714606,0.749882,0.250118,5.23e-05
2024-07-29 22:53:12.110267,Step[17],0.713948,0.749733,0.250267,5.23e-05
2024-07-29 22:53:57.818379,Step[18],0.709046,0.776687,0.223313,5.23e-05
2024-07-29 22:54:43.540120,Step[19],0.704421,0.744536,0.255464,4.707e-05
2024-07-29 22:55:29.827674,Step[20],0.707329,0.744900,0.255100,4.707e-05
2024-07-29 22:56:15.494247,Step[21],0.716732,0.745170,0.254830,4.707e-05
2024-07-29 22:57:01.331423,Step[22],0.699346,0.743237,0.256763,4.707e-05
2024-07-29 22:57:47.409062,Step[23],0.692669,0.732800,0.267200,4.707e-05
2024-07-29 22:58:33.424547,Step[24],0.705548,0.745970,0.254030,4.707e-05
2024-07-29 22:59:19.199960,Step[25],0.690266,0.736353,0.263647,4.707e-05
2024-07-29 23:00:04.978142,Step[26],0.686287,0.741295,0.258705,4.707e-05
2024-07-29 23:00:50.741336,Step[27],0.695323,0.734476,0.265524,4.707e-05
2024-07-29 23:01:36.708864,Step[28],0.682399,0.732403,0.267597,4.2363e-05
2024-07-29 23:02:22.681617,Step[29],0.682736,0.738466,0.261534,4.2363e-05
2024-07-29 23:03:08.632518,Step[30],0.674311,0.741808,0.258192,4.2363e-05
2024-07-29 23:03:54.426488,Step[31],0.676054,0.726674,0.273326,4.2363e-05
2024-07-29 23:04:40.602769,Step[32],0.674717,0.729074,0.270926,4.2363e-05
2024-07-29 23:05:26.305331,Step[33],0.665994,0.730795,0.269205,4.2363e-05
2024-07-29 23:06:12.083323,Step[34],0.666691,0.738145,0.261855,4.2363e-05
2024-07-29 23:06:57.861245,Step[35],0.679806,0.740959,0.259041,4.2363e-05
2024-07-29 23:07:43.791033,Step[36],0.670705,0.723142,0.276858,3.81267e-05
2024-07-29 23:08:29.647127,Step[37],0.667126,0.726652,0.273348,3.81267e-05
2024-07-29 23:09:15.685320,Step[38],0.653601,0.727203,0.272797,3.81267e-05
2024-07-29 23:10:01.499934,Step[39],0.658103,0.734079,0.265921,3.81267e-05
2024-07-29 23:10:47.263621,Step[40],0.654575,0.719930,0.280070,3.81267e-05
2024-07-29 23:11:33.322623,Step[41],0.650997,0.723280,0.276720,3.81267e-05
2024-07-29 23:12:19.062433,Step[42],0.660227,0.719572,0.280428,3.81267e-05
2024-07-29 23:13:05.099207,Step[43],0.655875,0.725594,0.274406,3.81267e-05
2024-07-29 23:13:50.895278,Step[44],0.653192,0.722169,0.277831,3.81267e-05
2024-07-29 23:14:36.577497,Step[45],0.651911,0.719475,0.280525,3.81267e-05
2024-07-29 23:15:22.637914,Step[46],0.650763,0.716939,0.283061,3.81267e-05
2024-07-29 23:16:08.529723,Step[47],0.643716,0.715360,0.284640,3.81267e-05
2024-07-29 23:16:54.535638,Step[48],0.649924,0.721906,0.278094,3.81267e-05
2024-07-29 23:17:40.472364,Step[49],0.652015,0.710964,0.289036,3.81267e-05
2024-07-29 23:18:26.398017,Step[50],0.641266,0.748837,0.251163,3.81267e-05
2024-07-29 23:19:12.211747,Step[51],0.654274,0.714638,0.285362,3.81267e-05
