Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-07-29 15:11:02.607928,Step[1],0.960185,0.927873,0.072127,5.23e-05
2024-07-29 15:11:47.437842,Step[2],0.914515,0.880913,0.119087,5.23e-05
2024-07-29 15:12:32.422032,Step[3],0.871136,0.851037,0.148963,5.23e-05
2024-07-29 15:13:17.299758,Step[4],0.831279,0.820024,0.179976,5.23e-05
2024-07-29 15:14:02.041762,Step[5],0.800706,0.797513,0.202487,5.23e-05
2024-07-29 15:14:46.773955,Step[6],0.782954,0.791064,0.208936,5.23e-05
2024-07-29 15:15:31.597827,Step[7],0.774618,0.783970,0.216030,5.23e-05
2024-07-29 15:16:16.460960,Step[8],0.765099,0.789990,0.210010,5.23e-05
2024-07-29 15:17:01.153178,Step[9],0.759096,0.773232,0.226768,5.23e-05
2024-07-29 15:17:45.977575,Step[10],0.750194,0.768446,0.231554,5.23e-05
2024-07-29 15:18:30.791759,Step[11],0.746923,0.763255,0.236745,5.23e-05
2024-07-29 15:19:15.635402,Step[12],0.748443,0.790295,0.209705,5.23e-05
2024-07-29 15:20:00.216640,Step[13],0.757638,0.784773,0.215227,5.23e-05
2024-07-29 15:20:44.769974,Step[14],0.742125,0.756040,0.243960,5.23e-05
2024-07-29 15:21:29.542824,Step[15],0.731053,0.753046,0.246954,5.23e-05
2024-07-29 15:22:14.395070,Step[16],0.726798,0.746358,0.253642,5.23e-05
2024-07-29 15:22:59.266865,Step[17],0.722747,0.739243,0.260757,5.23e-05
2024-07-29 15:23:44.072808,Step[18],0.714471,0.740935,0.259065,5.23e-05
2024-07-29 15:24:28.657789,Step[19],0.720473,0.746439,0.253561,5.23e-05
2024-07-29 15:25:13.330586,Step[20],0.719372,0.732849,0.267151,5.23e-05
2024-07-29 15:25:58.115348,Step[21],0.708030,0.727565,0.272435,5.23e-05
2024-07-29 15:26:42.920408,Step[22],0.710914,0.748377,0.251623,5.23e-05
2024-07-29 15:27:27.578548,Step[23],0.714325,0.731329,0.268671,5.23e-05
2024-07-29 15:28:12.170325,Step[24],0.705031,0.736277,0.263723,5.23e-05
2024-07-29 15:28:56.713352,Step[25],0.697803,0.725340,0.274660,5.23e-05
2024-07-29 15:29:41.541369,Step[26],0.696864,0.719029,0.280971,5.23e-05
2024-07-29 15:30:26.303751,Step[27],0.692277,0.712566,0.287434,5.23e-05
2024-07-29 15:31:11.080843,Step[28],0.690140,0.734407,0.265593,5.23e-05
2024-07-29 15:31:55.707835,Step[29],0.702385,0.725506,0.274494,5.23e-05
2024-07-29 15:32:40.326114,Step[30],0.690418,0.724162,0.275838,5.23e-05
2024-07-29 15:33:25.015813,Step[31],0.685834,0.729198,0.270802,5.23e-05
2024-07-29 15:34:09.707536,Step[32],0.698219,0.712020,0.287980,4.707e-05
2024-07-29 15:34:54.573017,Step[33],0.685250,0.726434,0.273566,4.707e-05
2024-07-29 15:35:39.179746,Step[34],0.687414,0.709199,0.290801,4.707e-05
2024-07-29 15:36:23.953607,Step[35],0.683426,0.712625,0.287375,4.707e-05
2024-07-29 15:37:08.583381,Step[36],0.676396,0.717521,0.282479,4.707e-05
2024-07-29 15:37:53.243732,Step[37],0.667325,0.711021,0.288979,4.707e-05
2024-07-29 15:38:38.061258,Step[38],0.668882,0.707043,0.292957,4.707e-05
2024-07-29 15:39:22.938411,Step[39],0.668667,0.705642,0.294358,4.707e-05
2024-07-29 15:40:07.729341,Step[40],0.668515,0.709132,0.290868,4.707e-05
2024-07-29 15:40:52.364289,Step[41],0.663343,0.705272,0.294728,4.707e-05
2024-07-29 15:41:37.288002,Step[42],0.657972,0.711221,0.288779,4.707e-05
2024-07-29 15:42:21.763771,Step[43],0.660992,0.714256,0.285744,4.707e-05
2024-07-29 15:43:06.450217,Step[44],0.660112,0.704011,0.295989,4.707e-05
2024-07-29 15:43:51.189018,Step[45],0.652300,0.703440,0.296560,4.707e-05
2024-07-29 15:44:35.926179,Step[46],0.651705,0.699237,0.300763,4.707e-05
2024-07-29 15:45:20.828336,Step[47],0.647400,0.714373,0.285627,4.707e-05
2024-07-29 15:46:05.403846,Step[48],0.660351,0.710932,0.289068,4.707e-05
2024-07-29 15:46:49.993305,Step[49],0.648539,0.695889,0.304111,4.707e-05
2024-07-29 15:47:34.791742,Step[50],0.651185,0.695403,0.304597,4.707e-05
2024-07-29 15:48:19.510282,Step[51],0.646493,0.687870,0.312130,4.707e-05
2024-07-29 15:49:04.387088,Step[52],0.643334,0.681441,0.318559,4.707e-05
2024-07-29 15:49:49.115374,Step[53],0.639562,0.686056,0.313944,4.707e-05
2024-07-29 15:50:33.739151,Step[54],0.628266,0.694118,0.305882,4.707e-05
2024-07-29 15:51:18.326076,Step[55],0.641913,0.684780,0.315220,4.707e-05
2024-07-29 15:52:02.958549,Step[56],0.624697,0.680567,0.319433,4.707e-05
2024-07-29 15:52:47.735391,Step[57],0.645777,0.733170,0.266830,4.707e-05
2024-07-29 15:53:32.360651,Step[58],0.625923,0.672891,0.327109,4.707e-05
2024-07-29 15:54:17.141227,Step[59],0.638017,0.636883,0.363117,4.707e-05
2024-07-29 15:55:01.980211,Step[60],0.591490,0.654336,0.345664,4.707e-05
2024-07-29 15:55:46.554728,Step[61],0.607403,0.808598,0.191402,4.707e-05
2024-07-29 15:56:31.088528,Step[62],0.780207,0.680802,0.319198,4.707e-05
2024-07-29 15:57:15.746098,Step[63],0.656385,0.735253,0.264747,4.707e-05
2024-07-29 15:58:00.291743,Step[64],0.799560,0.747199,0.252801,4.2363e-05
2024-07-29 15:58:44.887945,Step[65],0.776715,0.724141,0.275859,4.2363e-05
2024-07-29 15:59:29.510586,Step[66],0.756653,0.697706,0.302294,4.2363e-05
2024-07-29 16:00:14.092711,Step[67],0.654117,0.661058,0.338942,4.2363e-05
2024-07-29 16:00:58.746582,Step[68],0.588653,0.624027,0.375973,3.81267e-05
2024-07-29 16:01:43.545749,Step[69],0.534984,0.566585,0.433415,3.81267e-05
2024-07-29 16:02:28.297272,Step[70],0.545434,0.568692,0.431308,3.81267e-05
2024-07-29 16:03:12.931878,Step[71],0.616468,0.656740,0.343260,3.81267e-05
2024-07-29 16:03:57.514817,Step[72],0.536953,0.594633,0.405367,3.81267e-05
2024-07-29 16:04:42.106281,Step[73],0.518565,0.576285,0.423715,3.81267e-05
2024-07-29 16:05:26.740819,Step[74],0.490494,0.574069,0.425931,3.4314030000000006e-05
2024-07-29 16:06:11.330561,Step[75],0.504367,0.548598,0.451402,3.4314030000000006e-05
2024-07-29 16:06:56.135598,Step[76],0.475411,0.472823,0.527177,3.4314030000000006e-05
2024-07-29 16:07:41.016336,Step[77],0.453573,0.505475,0.494525,3.4314030000000006e-05
2024-07-29 16:08:25.587042,Step[78],0.461759,0.521903,0.478097,3.4314030000000006e-05
2024-07-29 16:09:10.189125,Step[79],0.466381,0.590682,0.409318,3.4314030000000006e-05
2024-07-29 16:09:54.812631,Step[80],0.595719,0.499914,0.500086,3.4314030000000006e-05
2024-07-29 16:10:39.382190,Step[81],0.487357,0.491021,0.508979,3.088262700000001e-05
2024-07-29 16:11:24.167616,Step[82],0.473368,0.496955,0.503045,3.088262700000001e-05
2024-07-29 16:12:08.660339,Step[83],0.480610,0.471746,0.528254,3.088262700000001e-05
2024-07-29 16:12:53.494811,Step[84],0.560746,0.492697,0.507303,3.088262700000001e-05
2024-07-29 16:13:38.146584,Step[85],0.514204,0.476313,0.523687,3.088262700000001e-05
2024-07-29 16:14:22.659841,Step[86],0.493104,0.482637,0.517363,3.088262700000001e-05
2024-07-29 16:15:07.421377,Step[87],0.472378,0.485821,0.514179,3.088262700000001e-05
2024-07-29 16:15:51.975063,Step[88],0.450750,0.479480,0.520520,2.779436430000001e-05
2024-07-29 16:16:36.561663,Step[89],0.457747,0.509710,0.490290,2.779436430000001e-05
2024-07-29 16:17:21.388622,Step[90],0.452035,0.469305,0.530695,2.779436430000001e-05
2024-07-29 16:18:06.267074,Step[91],0.454823,0.461885,0.538115,2.779436430000001e-05
2024-07-29 16:18:51.353083,Step[92],0.449719,0.468107,0.531893,2.779436430000001e-05
2024-07-29 16:19:36.123590,Step[93],0.432447,0.479293,0.520707,2.779436430000001e-05
2024-07-29 16:20:20.729818,Step[94],0.440643,0.478268,0.521732,2.779436430000001e-05
2024-07-29 16:21:05.482902,Step[95],0.421794,0.446824,0.553176,2.779436430000001e-05
2024-07-29 16:21:50.246358,Step[96],0.413728,0.449078,0.550922,2.779436430000001e-05
2024-07-29 16:22:34.809978,Step[97],0.426447,0.474113,0.525887,2.779436430000001e-05
2024-07-29 16:23:19.681693,Step[98],0.406729,0.497401,0.502599,2.779436430000001e-05
2024-07-29 16:24:04.136688,Step[99],0.424475,0.466985,0.533015,2.779436430000001e-05
2024-07-29 16:24:48.740183,Step[100],0.436986,0.483422,0.516578,2.501492787000001e-05
2024-07-29 16:25:34.708621,Step[101],0.396585,0.474308,0.525692,2.501492787000001e-05
2024-07-29 16:26:19.322197,Step[102],0.382077,0.486367,0.513633,2.501492787000001e-05
2024-07-29 16:27:04.151434,Step[103],0.388622,0.464809,0.535191,2.501492787000001e-05
2024-07-29 16:27:48.815207,Step[104],0.367785,0.455190,0.544810,2.251343508300001e-05
2024-07-29 16:28:33.313287,Step[105],0.504593,0.449879,0.550121,2.251343508300001e-05
2024-07-29 16:29:18.223900,Step[106],0.404556,0.447184,0.552816,2.251343508300001e-05
2024-07-29 16:30:02.749481,Step[107],0.374323,0.483750,0.516250,2.251343508300001e-05
2024-07-29 16:30:47.308972,Step[108],0.362357,0.468519,0.531481,2.026209157470001e-05
2024-07-29 16:31:31.906628,Step[109],0.433175,0.438133,0.561867,2.026209157470001e-05
2024-07-29 16:32:16.595073,Step[110],0.426081,0.459740,0.540260,2.026209157470001e-05
2024-07-29 16:33:01.199309,Step[111],0.375981,0.427657,0.572343,2.026209157470001e-05
2024-07-29 16:33:45.960813,Step[112],0.398290,0.455366,0.544634,2.026209157470001e-05
2024-07-29 16:34:30.485144,Step[113],0.373657,0.456306,0.543694,2.026209157470001e-05
2024-07-29 16:35:15.064165,Step[114],0.376181,0.469307,0.530693,2.026209157470001e-05
2024-07-29 16:35:59.500814,Step[115],0.388641,0.458702,0.541298,2.026209157470001e-05
2024-07-29 16:36:44.040710,Step[116],0.375884,0.434438,0.565562,1.823588241723001e-05
2024-07-29 16:37:28.679003,Step[117],0.364666,0.449003,0.550997,1.823588241723001e-05
2024-07-29 16:38:13.242029,Step[118],0.349163,0.448905,0.551095,1.823588241723001e-05
2024-07-29 16:38:57.839594,Step[119],0.359719,0.439026,0.560974,1.823588241723001e-05
2024-07-29 16:39:42.367704,Step[120],0.326791,0.460422,0.539578,1.6412294175507008e-05
2024-07-29 16:40:26.840392,Step[121],0.329186,0.451697,0.548303,1.6412294175507008e-05
2024-07-29 16:41:11.614323,Step[122],0.342546,0.443864,0.556136,1.6412294175507008e-05
2024-07-29 16:41:56.124579,Step[123],0.360090,0.453539,0.546461,1.6412294175507008e-05
2024-07-29 16:42:40.605897,Step[124],0.335788,0.445533,0.554467,1.4771064757956308e-05
2024-07-29 16:43:25.290128,Step[125],0.323785,0.433470,0.566530,1.4771064757956308e-05
2024-07-29 16:44:09.778928,Step[126],0.319284,0.454139,0.545861,1.4771064757956308e-05
2024-07-29 16:44:54.317945,Step[127],0.329080,0.460085,0.539915,1.4771064757956308e-05
2024-07-29 16:45:39.017791,Step[128],0.341528,0.442777,0.557223,1.3293958282160676e-05
2024-07-29 16:46:23.622050,Step[129],0.337582,0.432448,0.567552,1.3293958282160676e-05
2024-07-29 16:47:08.484609,Step[130],0.355740,0.463367,0.536633,1.3293958282160676e-05
2024-07-29 16:47:53.039911,Step[131],0.414024,0.421734,0.578266,1.3293958282160676e-05
2024-07-29 16:48:37.696023,Step[132],0.347267,0.400041,0.599959,1.3293958282160676e-05
2024-07-29 16:49:22.621310,Step[133],0.339419,0.407992,0.592008,1.3293958282160676e-05
2024-07-29 16:50:07.124346,Step[134],0.338122,0.443224,0.556776,1.3293958282160676e-05
2024-07-29 16:50:51.650628,Step[135],0.358650,0.406293,0.593707,1.3293958282160676e-05
2024-07-29 16:51:36.337491,Step[136],0.341131,0.400440,0.599560,1.3293958282160676e-05
2024-07-29 16:52:20.800123,Step[137],0.346548,0.411861,0.588139,1.196456245394461e-05
2024-07-29 16:53:05.440043,Step[138],0.342344,0.408340,0.591660,1.196456245394461e-05
2024-07-29 16:53:49.895312,Step[139],0.338057,0.417798,0.582202,1.196456245394461e-05
2024-07-29 16:54:34.356793,Step[140],0.337130,0.404244,0.595756,1.196456245394461e-05
2024-07-29 16:55:19.016888,Step[141],0.331202,0.405940,0.594060,1.0768106208550148e-05
2024-07-29 16:56:03.413802,Step[142],0.348929,0.406073,0.593927,1.0768106208550148e-05
2024-07-29 16:56:47.983099,Step[143],0.335064,0.445130,0.554870,1.0768106208550148e-05
2024-07-29 16:57:32.541485,Step[144],0.322358,0.453547,0.546453,1.0768106208550148e-05
2024-07-29 16:58:16.966882,Step[145],0.329392,0.426460,0.573540,9.691295587695133e-06
2024-07-29 16:59:03.074142,Step[146],0.321542,0.437681,0.562319,9.691295587695133e-06
2024-07-29 16:59:47.547227,Step[147],0.338924,0.413473,0.586527,9.691295587695133e-06
2024-07-29 17:00:32.503633,Step[148],0.318507,0.404629,0.595371,9.691295587695133e-06
2024-07-29 17:01:17.193213,Step[149],0.306689,0.418609,0.581391,8.722166028925619e-06
2024-07-29 17:02:01.609614,Step[150],0.325219,0.423950,0.576050,8.722166028925619e-06
2024-07-29 17:02:46.107110,Step[151],0.315605,0.414320,0.585680,8.722166028925619e-06
2024-07-29 17:03:30.645723,Step[152],0.321820,0.412446,0.587554,8.722166028925619e-06
2024-07-29 17:04:15.056830,Step[153],0.322475,0.392461,0.607539,7.849949426033058e-06
2024-07-29 17:04:59.713915,Step[154],0.320017,0.410937,0.589063,7.849949426033058e-06
