Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-07-29 18:54:25.107676,Step[1],0.949998,0.941688,0.058312,5.23e-05
2024-07-29 18:55:10.137340,Step[2],0.912602,0.919020,0.080980,5.23e-05
2024-07-29 18:55:55.047353,Step[3],0.883760,0.889406,0.110594,5.23e-05
2024-07-29 18:56:40.064241,Step[4],0.853304,0.874753,0.125247,5.23e-05
2024-07-29 18:57:25.095198,Step[5],0.831284,0.850880,0.149120,5.23e-05
2024-07-29 18:58:10.049169,Step[6],0.821783,0.839500,0.160500,5.23e-05
2024-07-29 18:58:55.071807,Step[7],0.805885,0.834207,0.165793,5.23e-05
2024-07-29 18:59:40.050717,Step[8],0.791290,0.824685,0.175315,5.23e-05
2024-07-29 19:00:24.941902,Step[9],0.786950,0.818555,0.181445,5.23e-05
2024-07-29 19:01:10.072375,Step[10],0.783169,0.807791,0.192209,5.23e-05
2024-07-29 19:01:54.958441,Step[11],0.771066,0.791638,0.208362,5.23e-05
2024-07-29 19:02:39.878889,Step[12],0.765262,0.799306,0.200694,5.23e-05
2024-07-29 19:03:24.695334,Step[13],0.759420,0.790402,0.209598,5.23e-05
2024-07-29 19:04:09.695242,Step[14],0.751769,0.786646,0.213354,5.23e-05
2024-07-29 19:04:54.773547,Step[15],0.749889,0.787671,0.212329,5.23e-05
2024-07-29 19:05:39.788777,Step[16],0.750477,0.773401,0.226599,5.23e-05
2024-07-29 19:06:24.986918,Step[17],0.740871,0.763787,0.236213,5.23e-05
2024-07-29 19:07:10.351420,Step[18],0.734239,0.768853,0.231147,5.23e-05
2024-07-29 19:07:55.245157,Step[19],0.725890,0.766323,0.233677,5.23e-05
2024-07-29 19:08:40.371897,Step[20],0.721588,0.758774,0.241226,5.23e-05
2024-07-29 19:09:25.830601,Step[21],0.717539,0.745556,0.254444,5.23e-05
2024-07-29 19:10:11.066518,Step[22],0.716426,0.748353,0.251647,5.23e-05
2024-07-29 19:10:56.169687,Step[23],0.706116,0.742845,0.257155,5.23e-05
2024-07-29 19:11:41.476517,Step[24],0.711786,0.742702,0.257298,5.23e-05
2024-07-29 19:12:26.763688,Step[25],0.703422,0.750039,0.249961,5.23e-05
2024-07-29 19:13:11.942311,Step[26],0.702755,0.746647,0.253353,5.23e-05
2024-07-29 19:13:57.001578,Step[27],0.703338,0.749619,0.250381,5.23e-05
2024-07-29 19:14:42.106354,Step[28],0.704640,0.735444,0.264556,5.23e-05
2024-07-29 19:15:27.653244,Step[29],0.692367,0.733258,0.266742,5.23e-05
2024-07-29 19:16:13.065623,Step[30],0.692551,0.731414,0.268586,5.23e-05
2024-07-29 19:16:58.521440,Step[31],0.696731,0.736747,0.263253,5.23e-05
