Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-07-27 08:28:28.177908,Step[1],0.952474,0.897168,0.102832,5.23e-05
2024-07-27 08:29:17.034916,Step[2],0.883993,0.830394,0.169606,5.23e-05
2024-07-27 08:30:06.331122,Step[3],0.836705,0.790882,0.209118,5.23e-05
2024-07-27 08:30:55.438077,Step[4],0.802954,0.760861,0.239139,5.23e-05
2024-07-27 08:31:44.373992,Step[5],0.785537,0.745320,0.254680,5.23e-05
2024-07-27 08:32:33.938538,Step[6],0.782495,0.748104,0.251896,5.23e-05
2024-07-27 08:33:22.624908,Step[7],0.771923,0.721065,0.278935,5.23e-05
2024-07-27 08:34:12.093602,Step[8],0.769835,0.718509,0.281491,5.23e-05
2024-07-27 08:35:00.981107,Step[9],0.761997,0.705052,0.294948,5.23e-05
2024-07-27 08:35:49.930099,Step[10],0.756228,0.696778,0.303222,5.23e-05
2024-07-27 08:36:39.458009,Step[11],0.749757,0.698685,0.301315,5.23e-05
2024-07-27 08:37:28.111557,Step[12],0.748826,0.686761,0.313239,5.23e-05
2024-07-27 08:38:17.509794,Step[13],0.735820,0.685256,0.314744,5.23e-05
2024-07-27 08:39:06.431643,Step[14],0.728401,0.688222,0.311778,5.23e-05
2024-07-27 08:39:55.197791,Step[15],0.731266,0.690283,0.309717,5.23e-05
2024-07-27 08:40:44.044187,Step[16],0.731692,0.685573,0.314427,5.23e-05
2024-07-27 08:41:32.716402,Step[17],0.724090,0.712131,0.287869,5.23e-05
2024-07-27 08:42:22.117276,Step[18],0.718845,0.664514,0.335486,4.707e-05
2024-07-27 08:43:11.003148,Step[19],0.716469,0.669648,0.330352,4.707e-05
2024-07-27 08:44:00.012133,Step[20],0.717305,0.691745,0.308255,4.707e-05
2024-07-27 08:44:49.118385,Step[21],0.709833,0.665742,0.334258,4.707e-05
2024-07-27 08:45:37.796441,Step[22],0.705443,0.665856,0.334144,4.707e-05
2024-07-27 08:46:27.068418,Step[23],0.705238,0.663289,0.336711,4.2363e-05
2024-07-27 08:47:15.992637,Step[24],0.704269,0.656262,0.343738,4.2363e-05
2024-07-27 08:48:04.990820,Step[25],0.703300,0.653924,0.346076,4.2363e-05
2024-07-27 08:48:53.997984,Step[26],0.696714,0.657405,0.342595,4.2363e-05
2024-07-27 08:49:42.691071,Step[27],0.701451,0.659953,0.340047,4.2363e-05
2024-07-27 08:50:31.968115,Step[28],0.700001,0.656011,0.343989,4.2363e-05
2024-07-27 08:51:20.664586,Step[29],0.687266,0.645319,0.354681,4.2363e-05
2024-07-27 08:52:09.865269,Step[30],0.690229,0.653138,0.346862,4.2363e-05
2024-07-27 08:52:58.682607,Step[31],0.694551,0.665964,0.334036,4.2363e-05
2024-07-27 08:53:47.353438,Step[32],0.684261,0.654543,0.345457,4.2363e-05
2024-07-27 08:54:36.555862,Step[33],0.687368,0.638865,0.361135,4.2363e-05
2024-07-27 08:55:27.407087,Step[34],0.680815,0.638388,0.361612,4.2363e-05
2024-07-27 08:56:16.774650,Step[35],0.681140,0.636775,0.363225,4.2363e-05
2024-07-27 08:57:05.676489,Step[36],0.684880,0.643884,0.356116,4.2363e-05
2024-07-27 08:57:54.346736,Step[37],0.683555,0.661333,0.338667,4.2363e-05
2024-07-27 08:58:43.415208,Step[38],0.675700,0.641619,0.358381,4.2363e-05
2024-07-27 08:59:32.082097,Step[39],0.677223,0.656362,0.343638,4.2363e-05
2024-07-27 09:00:21.489365,Step[40],0.669652,0.657035,0.342965,3.81267e-05
