Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-07-27 00:20:57.194841,Step[1],0.950499,0.886853,0.113147,5.23e-05
2024-07-27 00:21:45.978061,Step[2],0.879074,0.798368,0.201632,5.23e-05
2024-07-27 00:22:34.837434,Step[3],0.807483,0.753346,0.246654,5.23e-05
2024-07-27 00:23:23.649095,Step[4],0.783775,0.753609,0.246391,5.23e-05
2024-07-27 00:24:12.293477,Step[5],0.771227,0.746481,0.253519,5.23e-05
2024-07-27 00:25:01.055254,Step[6],0.765703,0.732755,0.267245,5.23e-05
2024-07-27 00:25:49.836769,Step[7],0.753522,0.722382,0.277618,5.23e-05
2024-07-27 00:26:38.695469,Step[8],0.743634,0.739241,0.260759,5.23e-05
2024-07-27 00:27:27.265858,Step[9],0.740497,0.716151,0.283849,5.23e-05
2024-07-27 00:28:16.118238,Step[10],0.737521,0.729448,0.270552,5.23e-05
2024-07-27 00:29:04.683615,Step[11],0.726565,0.722910,0.277090,5.23e-05
2024-07-27 00:29:53.207610,Step[12],0.723792,0.719721,0.280279,5.23e-05
2024-07-27 00:30:41.843958,Step[13],0.729588,0.716071,0.283929,5.23e-05
2024-07-27 00:31:30.602179,Step[14],0.716754,0.733998,0.266002,5.23e-05
2024-07-27 00:32:19.236012,Step[15],0.720113,0.707255,0.292745,5.23e-05
2024-07-27 00:33:07.945724,Step[16],0.710461,0.718472,0.281528,5.23e-05
2024-07-27 00:33:56.571604,Step[17],0.708698,0.715919,0.284081,5.23e-05
2024-07-27 00:34:45.171986,Step[18],0.705455,0.702124,0.297876,5.23e-05
2024-07-27 00:35:33.898181,Step[19],0.707982,0.709101,0.290899,5.23e-05
2024-07-27 00:36:22.547218,Step[20],0.701407,0.704499,0.295501,5.23e-05
2024-07-27 00:37:11.103671,Step[21],0.696737,0.689880,0.310120,5.23e-05
2024-07-27 00:37:59.913593,Step[22],0.698172,0.705042,0.294958,5.23e-05
2024-07-27 00:38:48.562052,Step[23],0.701550,0.704007,0.295993,5.23e-05
2024-07-27 00:39:37.137024,Step[24],0.687941,0.691011,0.308989,5.23e-05
2024-07-27 00:40:25.775860,Step[25],0.687103,0.696295,0.303705,5.23e-05
2024-07-27 00:41:14.310764,Step[26],0.686640,0.689722,0.310278,4.707e-05
2024-07-27 00:42:03.149895,Step[27],0.683877,0.684142,0.315858,4.707e-05
2024-07-27 00:42:51.946682,Step[28],0.686022,0.688222,0.311778,4.707e-05
2024-07-27 00:43:40.507724,Step[29],0.673283,0.684989,0.315011,4.707e-05
2024-07-27 00:44:29.141781,Step[30],0.675443,0.686216,0.313784,4.707e-05
2024-07-27 00:45:17.666784,Step[31],0.672565,0.684155,0.315845,4.707e-05
2024-07-27 00:46:06.259964,Step[32],0.671084,0.678305,0.321695,4.2363e-05
2024-07-27 00:46:55.071471,Step[33],0.669714,0.686636,0.313364,4.2363e-05
2024-07-27 00:47:43.801910,Step[34],0.667023,0.692368,0.307632,4.2363e-05
2024-07-27 00:48:32.430502,Step[35],0.664757,0.690710,0.309290,4.2363e-05
2024-07-27 00:49:20.977882,Step[36],0.665912,0.674211,0.325789,4.2363e-05
2024-07-27 00:50:09.758985,Step[37],0.661608,0.667777,0.332223,4.2363e-05
2024-07-27 00:50:58.493103,Step[38],0.659564,0.673777,0.326223,4.2363e-05
2024-07-27 00:51:47.036478,Step[39],0.651244,0.673863,0.326137,4.2363e-05
2024-07-27 00:52:35.710291,Step[40],0.647309,0.667264,0.332736,4.2363e-05
2024-07-27 00:53:24.429283,Step[41],0.653205,0.670867,0.329133,4.2363e-05
2024-07-27 00:54:13.064592,Step[42],0.646598,0.666092,0.333908,4.2363e-05
2024-07-27 00:55:01.821546,Step[43],0.657390,0.673636,0.326364,4.2363e-05
2024-07-27 00:55:50.408692,Step[44],0.651065,0.675422,0.324578,4.2363e-05
2024-07-27 00:56:43.944943,Step[45],0.648347,0.677203,0.322797,4.2363e-05
2024-07-27 00:57:32.557923,Step[46],0.644948,0.673281,0.326719,4.2363e-05
2024-07-27 00:58:21.342137,Step[47],0.639135,0.654694,0.345306,3.81267e-05
2024-07-27 00:59:10.196854,Step[48],0.673137,0.651296,0.348704,3.81267e-05
2024-07-27 00:59:59.024828,Step[49],0.651010,0.647123,0.352877,3.81267e-05
2024-07-27 01:00:47.819755,Step[50],0.629476,0.635280,0.364720,3.81267e-05
2024-07-27 01:01:36.650430,Step[51],0.639407,0.651275,0.348725,3.81267e-05
2024-07-27 01:02:25.575907,Step[52],0.629740,0.733352,0.266648,3.81267e-05
2024-07-27 01:03:14.152117,Step[53],0.675333,0.629202,0.370798,3.81267e-05
2024-07-27 01:04:02.946257,Step[54],0.656803,0.612165,0.387835,3.81267e-05
2024-07-27 01:04:51.788763,Step[55],0.610749,0.599725,0.400275,3.81267e-05
2024-07-27 01:05:40.555933,Step[56],0.617879,0.625401,0.374599,3.81267e-05
2024-07-27 01:06:29.276291,Step[57],0.602066,0.581226,0.418774,3.81267e-05
2024-07-27 01:07:18.071920,Step[58],0.561169,0.558640,0.441360,3.81267e-05
2024-07-27 01:08:06.929696,Step[59],0.567185,0.563698,0.436302,3.81267e-05
2024-07-27 01:08:55.556498,Step[60],0.558979,0.557401,0.442599,3.81267e-05
2024-07-27 01:09:44.337199,Step[61],0.554352,0.580532,0.419468,3.81267e-05
2024-07-27 01:10:33.007064,Step[62],0.568034,0.533588,0.466412,3.81267e-05
2024-07-27 01:11:21.868210,Step[63],0.667555,0.649987,0.350013,3.81267e-05
2024-07-27 01:12:10.532115,Step[64],0.633995,0.646360,0.353640,3.81267e-05
2024-07-27 01:12:59.099881,Step[65],0.605435,0.575261,0.424739,3.81267e-05
2024-07-27 01:13:47.670518,Step[66],0.556786,0.531057,0.468943,3.81267e-05
2024-07-27 01:14:36.540588,Step[67],0.522051,0.534793,0.465207,3.81267e-05
2024-07-27 01:15:25.148929,Step[68],0.493557,0.521412,0.478588,3.81267e-05
2024-07-27 01:16:13.985193,Step[69],0.518358,0.531542,0.468458,3.81267e-05
2024-07-27 01:17:02.580774,Step[70],0.576060,0.526006,0.473994,3.81267e-05
2024-07-27 01:17:51.167839,Step[71],0.504710,0.495620,0.504380,3.81267e-05
2024-07-27 01:18:40.040294,Step[72],0.496404,0.505336,0.494664,3.81267e-05
2024-07-27 01:19:28.670294,Step[73],0.480198,0.512789,0.487211,3.81267e-05
2024-07-27 01:20:17.312432,Step[74],0.491092,0.531809,0.468191,3.81267e-05
2024-07-27 01:21:05.843674,Step[75],0.479950,0.491642,0.508358,3.81267e-05
2024-07-27 01:21:54.651253,Step[76],0.495230,0.478902,0.521098,3.81267e-05
2024-07-27 01:22:43.525030,Step[77],0.506664,0.482978,0.517022,3.81267e-05
2024-07-27 01:23:32.072822,Step[78],0.504232,0.583689,0.416311,3.81267e-05
2024-07-27 01:24:20.792586,Step[79],0.523164,0.524330,0.475670,3.81267e-05
2024-07-27 01:25:09.357969,Step[80],0.554688,0.629509,0.370491,3.81267e-05
2024-07-27 01:25:57.917673,Step[81],0.648267,0.616363,0.383637,3.4314030000000006e-05
2024-07-27 01:26:48.927970,Step[82],0.632001,0.598828,0.401172,3.4314030000000006e-05
2024-07-27 01:27:37.522223,Step[83],0.633560,0.584609,0.415391,3.4314030000000006e-05
2024-07-27 01:28:26.134153,Step[84],0.600361,0.528619,0.471381,3.4314030000000006e-05
2024-07-27 01:29:14.680864,Step[85],0.548083,0.512155,0.487845,3.088262700000001e-05
2024-07-27 01:30:03.329603,Step[86],0.571017,0.524033,0.475967,3.088262700000001e-05
2024-07-27 01:30:51.971856,Step[87],0.544159,0.480111,0.519889,3.088262700000001e-05
2024-07-27 01:31:40.568052,Step[88],0.503193,0.494411,0.505589,3.088262700000001e-05
2024-07-27 01:32:29.179878,Step[89],0.527917,0.506806,0.493194,2.779436430000001e-05
2024-07-27 01:33:17.751940,Step[90],0.503623,0.474939,0.525061,2.779436430000001e-05
2024-07-27 01:34:06.602675,Step[91],0.506485,0.493971,0.506029,2.779436430000001e-05
2024-07-27 01:34:55.233755,Step[92],0.483261,0.476789,0.523211,2.779436430000001e-05
2024-07-27 01:35:45.745124,Step[93],0.499036,0.467401,0.532599,2.779436430000001e-05
2024-07-27 01:36:34.557366,Step[94],0.501866,0.483964,0.516036,2.779436430000001e-05
2024-07-27 01:37:23.097069,Step[95],0.533537,0.484651,0.515349,2.779436430000001e-05
2024-07-27 01:38:11.754528,Step[96],0.540177,0.445523,0.554477,2.779436430000001e-05
2024-07-27 01:39:00.557551,Step[97],0.500718,0.438841,0.561159,2.779436430000001e-05
2024-07-27 01:39:49.322560,Step[98],0.491858,0.445999,0.554001,2.779436430000001e-05
2024-07-27 01:40:37.951040,Step[99],0.498928,0.442269,0.557731,2.779436430000001e-05
2024-07-27 01:41:26.584508,Step[100],0.477956,0.452643,0.547357,2.779436430000001e-05
2024-07-27 01:42:15.228549,Step[101],0.471242,0.454263,0.545737,2.779436430000001e-05
2024-07-27 01:43:03.856750,Step[102],0.472990,0.463641,0.536359,2.501492787000001e-05
2024-07-27 01:43:52.428229,Step[103],0.495714,0.425949,0.574051,2.501492787000001e-05
2024-07-27 01:44:41.308511,Step[104],0.490454,0.462435,0.537565,2.501492787000001e-05
2024-07-27 01:45:29.876781,Step[105],0.472328,0.459961,0.540039,2.501492787000001e-05
2024-07-27 01:46:18.553459,Step[106],0.464903,0.478369,0.521631,2.501492787000001e-05
2024-07-27 01:47:07.113731,Step[107],0.465374,0.455376,0.544624,2.501492787000001e-05
2024-07-27 01:47:55.726416,Step[108],0.465892,0.451531,0.548469,2.251343508300001e-05
2024-07-27 01:48:44.378949,Step[109],0.480282,0.416426,0.583574,2.251343508300001e-05
2024-07-27 01:49:33.183388,Step[110],0.462105,0.457744,0.542256,2.251343508300001e-05
2024-07-27 01:50:21.920445,Step[111],0.448961,0.463535,0.536465,2.251343508300001e-05
2024-07-27 01:51:10.499112,Step[112],0.439451,0.460950,0.539050,2.251343508300001e-05
2024-07-27 01:51:59.128944,Step[113],0.437835,0.438462,0.561538,2.251343508300001e-05
2024-07-27 01:52:47.769971,Step[114],0.442047,0.450105,0.549895,2.026209157470001e-05
2024-07-27 01:53:36.287036,Step[115],0.471383,0.445501,0.554499,2.026209157470001e-05
2024-07-27 01:54:24.970616,Step[116],0.457103,0.411123,0.588877,2.026209157470001e-05
2024-07-27 01:55:13.760243,Step[117],0.436537,0.389122,0.610878,2.026209157470001e-05
2024-07-27 01:56:02.635777,Step[118],0.417322,0.396079,0.603921,2.026209157470001e-05
2024-07-27 01:56:51.232715,Step[119],0.446498,0.411369,0.588631,2.026209157470001e-05
2024-07-27 01:57:39.822484,Step[120],0.404316,0.410633,0.589367,2.026209157470001e-05
2024-07-27 01:58:28.471056,Step[121],0.444378,0.429806,0.570194,2.026209157470001e-05
2024-07-27 01:59:17.043737,Step[122],0.442658,0.431500,0.568500,1.823588241723001e-05
2024-07-27 02:00:05.662495,Step[123],0.424468,0.400430,0.599570,1.823588241723001e-05
2024-07-27 02:00:54.303977,Step[124],0.432684,0.395437,0.604563,1.823588241723001e-05
2024-07-27 02:01:42.833451,Step[125],0.432191,0.419048,0.580952,1.823588241723001e-05
2024-07-27 02:02:31.532696,Step[126],0.408777,0.409276,0.590724,1.6412294175507008e-05
2024-07-27 02:03:20.167913,Step[127],0.417326,0.414665,0.585335,1.6412294175507008e-05
2024-07-27 02:04:08.844257,Step[128],0.456891,0.448064,0.551936,1.6412294175507008e-05
2024-07-27 02:04:57.427463,Step[129],0.412002,0.398696,0.601304,1.6412294175507008e-05
2024-07-27 02:05:46.064925,Step[130],0.466105,0.489285,0.510715,1.4771064757956308e-05
2024-07-27 02:06:34.769814,Step[131],0.488415,0.423530,0.576470,1.4771064757956308e-05
2024-07-27 02:07:23.367927,Step[132],0.422378,0.365666,0.634334,1.4771064757956308e-05
2024-07-27 02:08:12.227561,Step[133],0.413764,0.378184,0.621816,1.4771064757956308e-05
