Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-08-14 17:49:50.794895,Step[1],0.957928,0.915944,0.084056,5.23e-05
2024-08-14 17:50:35.936076,Step[2],0.894807,0.830456,0.169544,5.23e-05
2024-08-14 17:51:20.656773,Step[3],0.843682,0.813928,0.186072,5.23e-05
2024-08-14 17:52:05.639307,Step[4],0.827836,0.776003,0.223997,5.23e-05
2024-08-14 17:52:50.357908,Step[5],0.800880,0.750553,0.249447,5.23e-05
2024-08-14 17:53:35.026046,Step[6],0.788843,0.745244,0.254756,5.23e-05
2024-08-14 17:54:21.658722,Step[7],0.761889,0.735488,0.264512,5.23e-05
2024-08-14 17:55:06.334729,Step[8],0.753409,0.733810,0.266190,5.23e-05
2024-08-14 17:55:51.091161,Step[9],0.750079,0.735570,0.264430,5.23e-05
2024-08-14 17:56:35.839440,Step[10],0.732515,0.721176,0.278824,5.23e-05
2024-08-14 17:57:20.533649,Step[11],0.725599,0.728572,0.271428,5.23e-05
2024-08-14 17:58:05.433743,Step[12],0.722726,0.713447,0.286553,5.23e-05
2024-08-14 17:58:50.284936,Step[13],0.722540,0.721839,0.278161,5.23e-05
2024-08-14 17:59:34.844778,Step[14],0.714839,0.717588,0.282412,5.23e-05
2024-08-14 18:00:19.889883,Step[15],0.713324,0.717125,0.282875,5.23e-05
2024-08-14 18:01:04.354007,Step[16],0.709171,0.711928,0.288072,5.23e-05
2024-08-14 18:01:49.031591,Step[17],0.702176,0.732951,0.267049,5.23e-05
2024-08-14 18:02:34.032434,Step[18],0.708985,0.711417,0.288583,5.23e-05
2024-08-14 18:03:18.741882,Step[19],0.698966,0.711196,0.288804,5.23e-05
2024-08-14 18:04:03.894586,Step[20],0.694140,0.712107,0.287893,5.23e-05
2024-08-14 18:04:48.460435,Step[21],0.690017,0.695160,0.304840,5.23e-05
2024-08-14 18:05:33.162938,Step[22],0.696189,0.708022,0.291978,5.23e-05
2024-08-14 18:06:18.255559,Step[23],0.701025,0.704915,0.295085,5.23e-05
2024-08-14 18:07:02.779101,Step[24],0.691766,0.705900,0.294100,5.23e-05
2024-08-14 18:07:47.372006,Step[25],0.683019,0.688037,0.311963,5.23e-05
2024-08-14 18:08:32.406998,Step[26],0.680591,0.687295,0.312705,5.23e-05
2024-08-14 18:09:17.074299,Step[27],0.685992,0.687943,0.312057,5.23e-05
2024-08-14 18:10:01.777501,Step[28],0.690748,0.691052,0.308948,5.23e-05
2024-08-14 18:10:46.606103,Step[29],0.684424,0.690354,0.309646,5.23e-05
2024-08-14 18:11:31.206915,Step[30],0.679172,0.689319,0.310681,5.23e-05
2024-08-14 18:12:16.532318,Step[31],0.678697,0.674193,0.325807,5.23e-05
2024-08-14 18:13:01.220129,Step[32],0.675574,0.677419,0.322581,5.23e-05
2024-08-14 18:13:45.756152,Step[33],0.677149,0.682615,0.317385,5.23e-05
2024-08-14 18:14:30.693003,Step[34],0.675656,0.708880,0.291120,5.23e-05
2024-08-14 18:15:15.214907,Step[35],0.680285,0.685724,0.314276,5.23e-05
2024-08-14 18:16:00.193748,Step[36],0.668300,0.686087,0.313913,5.23e-05
2024-08-14 18:16:44.812056,Step[37],0.663832,0.683149,0.316851,4.707e-05
2024-08-14 18:17:29.299202,Step[38],0.657263,0.674877,0.325123,4.707e-05
2024-08-14 18:18:14.433233,Step[39],0.656242,0.677142,0.322858,4.707e-05
2024-08-14 18:18:58.914822,Step[40],0.659328,0.678703,0.321297,4.707e-05
2024-08-14 18:19:43.418757,Step[41],0.662626,0.676252,0.323748,4.707e-05
2024-08-14 18:20:28.320460,Step[42],0.652814,0.664921,0.335079,4.2363e-05
2024-08-14 18:21:13.008233,Step[43],0.643585,0.659127,0.340873,4.2363e-05
2024-08-14 18:21:57.755342,Step[44],0.649713,0.662751,0.337249,4.2363e-05
2024-08-14 18:22:42.380237,Step[45],0.637945,0.668445,0.331555,4.2363e-05
2024-08-14 18:23:26.878048,Step[46],0.635351,0.658473,0.341527,4.2363e-05
2024-08-14 18:24:12.194730,Step[47],0.640904,0.656289,0.343711,4.2363e-05
2024-08-14 18:24:56.890742,Step[48],0.622515,0.655068,0.344932,4.2363e-05
2024-08-14 18:25:41.660756,Step[49],0.628029,0.691777,0.308223,4.2363e-05
2024-08-14 18:26:26.797443,Step[50],0.674157,0.659073,0.340927,4.2363e-05
2024-08-14 18:27:11.276599,Step[51],0.659101,0.612526,0.387474,4.2363e-05
2024-08-14 18:27:56.228640,Step[52],0.640275,0.606896,0.393104,4.2363e-05
2024-08-14 18:28:41.124805,Step[53],0.591516,0.622649,0.377351,4.2363e-05
