Time,Step,Train loss,Validation loss,Validation dice,Learning Rate
2024-08-15 09:21:45.537978,Step[1],0.957075,0.900719,0.099281,5.23e-05
2024-08-15 09:22:31.907350,Step[2],0.889993,0.817053,0.182947,5.23e-05
2024-08-15 09:23:15.452881,Step[3],0.846237,0.763855,0.236145,5.23e-05
2024-08-15 09:23:59.296880,Step[4],0.807478,0.747482,0.252518,5.23e-05
2024-08-15 09:24:43.469297,Step[5],0.793617,0.733695,0.266305,5.23e-05
2024-08-15 09:25:27.791456,Step[6],0.779221,0.726906,0.273094,5.23e-05
2024-08-15 09:26:12.535884,Step[7],0.779221,0.731186,0.268814,5.23e-05
2024-08-15 09:26:57.085237,Step[8],0.762917,0.711784,0.288216,5.23e-05
2024-08-15 09:27:41.947244,Step[9],0.759402,0.722401,0.277599,5.23e-05
2024-08-15 09:28:27.076898,Step[10],0.760112,0.711477,0.288523,5.23e-05
2024-08-15 09:29:12.163926,Step[11],0.751826,0.711307,0.288693,5.23e-05
2024-08-15 09:29:57.402712,Step[12],0.743525,0.712093,0.287907,5.23e-05
2024-08-15 09:30:42.637354,Step[13],0.743765,0.715717,0.284283,5.23e-05
2024-08-15 09:31:27.735729,Step[14],0.738468,0.696614,0.303386,5.23e-05
2024-08-15 09:32:13.283219,Step[15],0.723766,0.696476,0.303524,5.23e-05
2024-08-15 09:32:58.771553,Step[16],0.734240,0.704841,0.295159,5.23e-05
2024-08-15 09:33:44.052452,Step[17],0.728140,0.695763,0.304237,5.23e-05
2024-08-15 09:34:29.954837,Step[18],0.721832,0.711301,0.288699,5.23e-05
2024-08-15 09:35:15.313189,Step[19],0.724714,0.694552,0.305448,5.23e-05
2024-08-15 09:36:00.813057,Step[20],0.715430,0.694871,0.305129,5.23e-05
2024-08-15 09:36:46.238515,Step[21],0.713361,0.688943,0.311057,5.23e-05
2024-08-15 09:37:31.868793,Step[22],0.717890,0.687944,0.312056,5.23e-05
2024-08-15 09:38:17.597177,Step[23],0.720700,0.697821,0.302179,5.23e-05
2024-08-15 09:39:03.147989,Step[24],0.707324,0.684204,0.315796,5.23e-05
2024-08-15 09:39:48.758372,Step[25],0.710180,0.680516,0.319484,5.23e-05
2024-08-15 09:40:34.741771,Step[26],0.702482,0.683248,0.316752,5.23e-05
2024-08-15 09:41:20.115179,Step[27],0.703878,0.696214,0.303786,5.23e-05
